exercises_id,exercises_decoding,exercises_name,exercises_aliases,exercises_type,exercises_focus,exercises_variation,exercises_motion,exercises_grip,exercises_configuration,exercises_facilitation,exercises_orientation,exercises_equipment,exercises_difficulty
112,"Fly (Chest) ⟮-⟯ [Upward] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Tube Band, D Handles, Anchor⌋","Upward Chest Fly  /  with Tube Band, D Handles, Anchor",,Fly,Chest,,Upward,,,,,"Tube Band, D Handles, Anchor",
110,Fly (Chest) ⟮Landmine⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Single Grip T Bar Machine⌋,Landmine Chest Fly  /  with Lever Single Grip T Bar Machine,,Fly,Chest,Landmine,,,,,,Lever Single Grip T Bar Machine,
111,Fly (Chest) ⟮Pec Deck⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Fixed Fly Machine⌋,Pec Deck Chest Fly  /  with Fixed Fly Machine,,Fly,Chest,Pec Deck,,,,,,Fixed Fly Machine,
114,"Fly (Rear Delt) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, D Handles, Inclined Bench⌋","Rear Delt Fly  /  with Cable Machine, D Handles, Inclined Bench",,Fly,Rear Delt,,,,,,,"Cable Machine, D Handles, Inclined Bench",
124,"Fly (Rear Delt) ⟮-⟯ [Reverse Downward] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, D Handles⌋","Reverse Downward Rear Delt Fly  /  with Cable Machine, D Handles",,Fly,Rear Delt,,Reverse Downward,,,,,"Cable Machine, D Handles",
116,"Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Crossover Machine, Open D Handles⌋","Reverse Rear Delt Fly  /  with Cable Crossover Machine, Open D Handles",,Fly,Rear Delt,,Reverse,,,,,"Cable Crossover Machine, Open D Handles",
123,"Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, D Handles, Flat Bench⌋","Reverse Rear Delt Fly  /  with Cable Machine, D Handles, Flat Bench",,Fly,Rear Delt,,Reverse,,,,,"Cable Machine, D Handles, Flat Bench",
122,"Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, D Handles⌋","Reverse Rear Delt Fly  /  with Cable Machine, D Handles",,Fly,Rear Delt,,Reverse,,,,,"Cable Machine, D Handles",
120,"Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells, Flat Bench⌋","Reverse Rear Delt Fly  /  with Dumbbells, Flat Bench",,Fly,Rear Delt,,Reverse,,,,,"Dumbbells, Flat Bench",
119,"Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells, Inclined Bench⌋","Reverse Rear Delt Fly  /  with Dumbbells, Inclined Bench",,Fly,Rear Delt,,Reverse,,,,,"Dumbbells, Inclined Bench",
117,Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells⌋,Reverse Rear Delt Fly  /  with Dumbbells,,Fly,Rear Delt,,Reverse,,,,,Dumbbells,
121,Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Fixed Fly Machine⌋,Reverse Rear Delt Fly  /  with Fixed Fly Machine,,Fly,Rear Delt,,Reverse,,,,,Fixed Fly Machine,
118,Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Loop Band⌋,Reverse Rear Delt Fly  /  with Mini Loop Band,,Fly,Rear Delt,,Reverse,,,,,Mini Loop Band,
115,"Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Tube Bands, D Handles, Band Bar⌋","Reverse Rear Delt Fly  /  with Mini Tube Bands, D Handles, Band Bar",,Fly,Rear Delt,,Reverse,,,,,"Mini Tube Bands, D Handles, Band Bar",
125,Fly (Thigh) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Thigh Fly  /  -,,Fly,Thigh,,,,,,,-,
126,Fly (Thigh) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Loop Band⌋,Thigh Fly  /  with Mini Loop Band,,Fly,Thigh,,,,,,,Mini Loop Band,
128,Get Up (-) ⟮Turkish⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebell⌋,Turkish Get Up  /  with Kettlebell,,Get Up,,Turkish,,,,,,Kettlebell,
129,Good Morning (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Good Morning  /  with Barbell,,Good Morning,,,,,,,,Barbell,
130,Good Morning (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell⌋,Good Morning  /  with Dumbbell,,Good Morning,,,,,,,,Dumbbell,
131,Good Morning (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebell⌋,Good Morning  /  with Kettlebell,,Good Morning,,,,,,,,Kettlebell,
132,Good Morning (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Smith Machine⌋,Good Morning  /  with Smith Machine,,Good Morning,,,,,,,,Smith Machine,
133,"Good Morning (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Tube Band, D Handles⌋","Good Morning  /  with Tube Band, D Handles",,Good Morning,,,,,,,,"Tube Band, D Handles",
134,Grip (Hand) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Hand Gripper⌋,Hand Grip  /  with Hand Gripper,,Grip,Hand,,,,,,,Hand Gripper,
135,Handstand (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Handstand  /  -,,Handstand,,,,,,,,-,
136,Handstand (-) ⟮-⟯ [Hold] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Handstand Hold  /  -,,Handstand,,,Hold,,,,,-,
137,Handstand (-) ⟮Walk⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Walk Handstand  /  -,,Handstand,,Walk,,,,,,-,
138,Hang (-) ⟮Active⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Pull Up Bar⌋,Active Hang  /  with Pull Up Bar,,Hang,,Active,,,,,,Pull Up Bar,
140,Hang (-) ⟮Clean⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Clean Hang  /  with Barbell,,Hang,,Clean,,,,,,Barbell,
139,Hang (-) ⟮Clean⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebell⌋,Clean Hang  /  with Kettlebell,,Hang,,Clean,,,,,,Kettlebell,
141,Hang (-) ⟮Dead⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Pull Up Bar⌋,Dead Hang  /  with Pull Up Bar,,Hang,,Dead,,,,,,Pull Up Bar,
144,Hinge (Hip) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Free Bar⌋,Hip Hinge  /  with Free Bar,,Hinge,Hip,,,,,,,Free Bar,
143,"Hold (-) ⟮Hercules⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Crossover Machine, D Handles⌋","Hercules Hold  /  with Cable Crossover Machine, D Handles",Pillars of Hercules,Hold,,Hercules,,,,,,"Cable Crossover Machine, D Handles",
145,Hold (-) ⟮Vacuum⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Vacuum Hold  /  -,,Hold,,Vacuum,,,,,,-,
3,Hollow Body (-) ⟮-⟯ [Hold] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Hollow Body Hold  /  -,,Hollow Body,,,Hold,,,,,-,
146,Hollowing (Ab) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Ab Hollowing  /  -,,Hollowing,Ab,,,,,,,-,
147,Hop (-) ⟮Zig Zag⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cones⌋,Zig Zag Hop  /  with Cones,,Hop,,Zig Zag,,,,,,Cones,
151,Hyperextension (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Flat Bench⌋,Hyperextension  /  with Flat Bench,,Hyperextension,,,,,,,,Flat Bench,
150,Hyperextension (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Horizontal Hyperextension Bench⌋,Hyperextension  /  with Horizontal Hyperextension Bench,,Hyperextension,,,,,,,,Horizontal Hyperextension Bench,
149,"Hyperextension (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Hyperextension Bench, Weight Plate⌋","Hyperextension  /  with Hyperextension Bench, Weight Plate",,Hyperextension,,,,,,,,"Hyperextension Bench, Weight Plate",
148,Hyperextension (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Hyperextension Bench⌋,Hyperextension  /  with Hyperextension Bench,,Hyperextension,,,,,,,,Hyperextension Bench,
156,Hyperextension (-) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Reverse Hyperextension Machine⌋,Reverse Hyperextension  /  with Lever Reverse Hyperextension Machine,,Hyperextension,,,Reverse,,,,,Lever Reverse Hyperextension Machine,
155,"Hyperextension (-) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Loop Band, Flat Bench⌋","Reverse Hyperextension  /  with Mini Loop Band, Flat Bench",,Hyperextension,,,Reverse,,,,,"Mini Loop Band, Flat Bench",
157,"Hyperextension (-) ⟮-⟯ [Reverse] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈-⌉ ⌊Mini Tube Bands, D Handles, Band Bar⌋","1 Leg Reverse Hyperextension  /  with Mini Tube Bands, D Handles, Band Bar",,Hyperextension,,,Reverse,,1 Leg,,,"Mini Tube Bands, D Handles, Band Bar",
158,Hyperextension (-) ⟮-⟯ [Twisting] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Hyperextension Bench⌋,Reverse Hyperextension  /  with Hyperextension Bench,,Hyperextension,,,Reverse,,,,,Hyperextension Bench,
152,Hyperextension (-) ⟮Floor⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Floor Hyperextension  /  -,,Hyperextension,,Floor,,,,,,-,
153,Hyperextension (-) ⟮Floor⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Loop Bands⌋,Floor Hyperextension  /  with Mini Loop Bands,,Hyperextension,,Floor,,,,,,Mini Loop Bands,
154,Hyperextension (-) ⟮Frog⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Flat Bench⌋,Reverse Frog Hyperextension  /  with Flat Bench,,Hyperextension,,Frog,Reverse,,,,,Flat Bench,
159,Inchworm (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Inchworm  /  -,,Inchworm,,,,,,,,-,
160,Inchworm (-) ⟮-⟯ [Negative] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Negative Inchworm  /  -,,Inchworm,,,Negative,,,,,-,
161,Jab (-) ⟮Boxing⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Boxing Jab  /  -,,Jab,,Boxing,,,,,,-,
162,Jack (-) ⟮Plyo⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Plyo Jack  /  -,,Jack,,Plyo,,,,,,-,
163,Jack (-) ⟮Split⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Split Jack  /  -,,Jack,,Split,,,,,,-,
165,Jump (-) ⟮-⟯ [Backward] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Backward Jump  /  -,,Jump,,,Backward,,,,,-,
174,Jump (-) ⟮-⟯ [Tuck] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Tuck Jump  /  -,,Jump,,,Tuck,,,,,-,
164,Jump (-) ⟮Astride⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Astride Jump  /  -,,Jump,,Astride,,,,,,-,
169,Jump (-) ⟮Box⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Plyometric Box⌋,Box Jump  /  with Plyometric Box,,Jump,,Box,,,,,,Plyometric Box,
168,Jump (-) ⟮Box⟯ [-] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈-⌉ ⌊Plyometric Box⌋,Box Jump  /  with Plyometric Box,,Jump,,Box,,,,,,Plyometric Box,
166,Jump (-) ⟮Box⟯ [-] ⟨-⟩ ⧼1 Leg to 2 Legs⧽ {-} ⌈-⌉ ⌊Plyometric Box⌋,1 Leg to 2 Legs Box Jump  /  with Plyometric Box,,Jump,,Box,,,1 Leg to 2 Legs,,,Plyometric Box,
167,Jump (-) ⟮Box⟯ [-] ⟨-⟩ ⧼2 Legs to 1 Leg⧽ {-} ⌈-⌉ ⌊Plyometric Box⌋,2 Legs to 1 Leg Box Jump  /  with Plyometric Box,,Jump,,Box,,,2 Legs to 1 Leg,,,Plyometric Box,
170,Jump (-) ⟮Broad⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Broad Jump  /  -,,Jump,,Broad,,,,,,-,
171,Jump (-) ⟮Broad⟯ [-] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈-⌉ ⌊-⌋,1 Leg Broad Jump  /  -,,Jump,,Broad,,,1 Leg,,,-,
172,Jump (-) ⟮Snap⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Snap Jump  /  -,,Jump,,Snap,,,,,,-,
173,Jump (-) ⟮Split⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells⌋,Split Jump  /  with Dumbbells,,Jump,,Split,,,,,,Dumbbells,
175,Jumping (-) ⟮Jack⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Jack Jumping  /  -,,Jumping,,Jack,,,,,,-,
176,Jumping (-) ⟮Rope⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Rope Jumping  /  -,,Jumping,,Rope,,,,,,-,
177,Jumping (-) ⟮Rope⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Jump Rope⌋,Rope Jumping  /  with Jump Rope,,Jumping,,Rope,,,,,,Jump Rope,
178,Kick (-) ⟮Scissor⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Scissor Kick  /  -,,Kick,,Scissor,,,,,,-,
190,Kick Back (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Leg Kick Back  /  -,,Kick Back,Leg,,,,,,,-,
191,Kick Back (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Fixed Kick Back Machine⌋,Leg Kick Back  /  with Fixed Kick Back Machine,,Kick Back,Leg,,,,,,,Fixed Kick Back Machine,
194,Kick Back (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Fixed Standing Kick Back Machine⌋,Leg Kick Back  /  with Fixed Standing Kick Back Machine,,Kick Back,Leg,,,,,,,Fixed Standing Kick Back Machine,
192,Kick Back (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Loop Band⌋,Leg Kick Back  /  with Loop Band,,Kick Back,Leg,,,,,,,Loop Band,
195,"Kick Back (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Loop Band, Inclined Bench⌋","Leg Kick Back  /  with Mini Loop Band, Inclined Bench",,Kick Back,Leg,,,,,,,"Mini Loop Band, Inclined Bench",
193,"Kick Back (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Tube Bands, D Handles, Band Bar⌋","Leg Kick Back  /  with Mini Tube Bands, D Handles, Band Bar",,Kick Back,Leg,,,,,,,"Mini Tube Bands, D Handles, Band Bar",
196,Kick Back (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼Bent Leg⧽ {-} ⌈-⌉ ⌊-⌋,Bent Leg Leg Kick Back  /  -,,Kick Back,Leg,,,,Bent Leg,,,-,
197,Kick Back (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼Straight Leg⧽ {-} ⌈-⌉ ⌊-⌋,Straight Leg Leg Kick Back  /  -,,Kick Back,Leg,,,,Straight Leg,,,-,
189,Kick Back (Leg) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Smith Machine⌋,Reverse Leg Kick Back  /  with Smith Machine,,Kick Back,Leg,,Reverse,,,,,Smith Machine,
179,"Kick Back (Leg) ⟮Donkey⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, Ankle Strap⌋","Donkey Leg Kick Back  /  with Cable Machine, Ankle Strap",,Kick Back,Leg,Donkey,,,,,,"Cable Machine, Ankle Strap",
182,Kick Back (Leg) ⟮Donkey⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Fixed Leg Extension Machine⌋,Donkey Leg Kick Back  /  with Fixed Leg Extension Machine,,Kick Back,Leg,Donkey,,,,,,Fixed Leg Extension Machine,
180,"Kick Back (Leg) ⟮Donkey⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Loop Band, Utility Bench⌋","Donkey Leg Kick Back  /  with Mini Loop Band, Utility Bench",,Kick Back,Leg,Donkey,,,,,,"Mini Loop Band, Utility Bench",
183,Kick Back (Leg) ⟮Donkey⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Loop Band⌋,Donkey Leg Kick Back  /  with Mini Loop Band,,Kick Back,Leg,Donkey,,,,,,Mini Loop Band,
184,Kick Back (Leg) ⟮Donkey⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Smith Machine⌋,Donkey Leg Kick Back  /  with Smith Machine,,Kick Back,Leg,Donkey,,,,,,Smith Machine,
181,Kick Back (Leg) ⟮Donkey⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Crawling⌉ ⌊-⌋,Donkey Leg Kick Back  /  at Crawling Orientation  /  -,,Kick Back,Leg,Donkey,,,,,Crawling,-,
198,Kick Back (Leg) ⟮Donkey⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Kneeling Plank⌉ ⌊-⌋,Donkey Leg Kick Back  /  at Kneeling Plank Orientation  /  -,,Kick Back,Leg,Donkey,,,,,Kneeling Plank,-,
187,Kick Back (Leg) ⟮Flutter⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Flutter Leg Kick Back  /  -,,Kick Back,Leg,Flutter,,,,,,-,
186,Kick Back (Leg) ⟮Flutter⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Horizontal Suspended⌉ ⌊Flat Bench⌋,Flutter Leg Kick Back  /  at Horizontal Suspended Orientation  /  with Flat Bench,,Kick Back,Leg,Flutter,,,,,Horizontal Suspended,Flat Bench,
185,Kick Back (Leg) ⟮Flutter⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Inclined Backward Sitting⌉ ⌊Flat Bench⌋,Flutter Leg Kick Back  /  at Inclined Backward Sitting Orientation  /  with Flat Bench,,Kick Back,Leg,Flutter,,,,,Inclined Backward Sitting,Flat Bench,
188,"Kick Back (Leg) ⟮Hook⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Punching Bag, Boxing Gloves⌋","Hook Leg Kick Back  /  with Punching Bag, Boxing Gloves",,Kick Back,Leg,Hook,,,,,,"Punching Bag, Boxing Gloves",
201,"Kick Back (Tricep) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, D Handle⌋","Tricep Kick Back  /  with Cable Machine, D Handle",,Kick Back,Tricep,,,,,,,"Cable Machine, D Handle",
200,"Kick Back (Tricep) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell, Flat Bench⌋","Tricep Kick Back  /  with Dumbbell, Flat Bench",,Kick Back,Tricep,,,,,,,"Dumbbell, Flat Bench",
202,Kick Back (Tricep) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells⌋,Tricep Kick Back  /  with Dumbbells,,Kick Back,Tricep,,,,,,,Dumbbells,
203,Kick Back (Tricep) ⟮-⟯ [-] ⟨-⟩ ⧼1 Arm⧽ {-} ⌈-⌉ ⌊Dumbbell⌋,1 Arm Tricep Kick Back  /  with Dumbbell,,Kick Back,Tricep,,,,1 Arm,,,Dumbbell,
204,"Kick Back (Tricep) ⟮-⟯ [-] ⟨Neutral Grip⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, D Handle⌋","Neutral Grip Tricep Kick Back  /  with Cable Machine, D Handle",,Kick Back,Tricep,,,Neutral Grip,,,,"Cable Machine, D Handle",
199,"Kick Back (Tricep) ⟮-⟯ [Upward] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, D Handle⌋","Upward Tricep Kick Back  /  with Cable Machine, D Handle",,Kick Back,Tricep,,Upward,,,,,"Cable Machine, D Handle",
127,Lever (-) ⟮Front⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dip Bar⌋,Front Lever  /  with Dip Bar,,Lever,,Front,,,,,,Dip Bar,
205,Lift (-) ⟮Log⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Log Bar⌋,Log Lift  /  with Log Bar,,Lift,,Log,,,,,,Log Bar,
206,Lunge (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Lunge  /  -,,Lunge,,,,,,,,-,
207,Lunge (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Lunge  /  with Barbell,,Lunge,,,,,,,,Barbell,
208,"Lunge (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, Double Tricep Rope⌋","Lunge  /  with Cable Machine, Double Tricep Rope",,Lunge,,,,,,,,"Cable Machine, Double Tricep Rope",
209,"Lunge (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells, Abdominal Bench⌋","Lunge  /  with Dumbbells, Abdominal Bench",,Lunge,,,,,,,,"Dumbbells, Abdominal Bench",
210,Lunge (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells⌋,Lunge  /  with Dumbbells,,Lunge,,,,,,,,Dumbbells,
211,Lunge (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Loop Band⌋,Lunge  /  with Mini Loop Band,,Lunge,,,,,,,,Mini Loop Band,
212,Lunge (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Smith Machine⌋,Lunge  /  with Smith Machine,,Lunge,,,,,,,,Smith Machine,
220,Lunge (-) ⟮-⟯ [Lateral Partial] ⟨-⟩ ⧼-⧽ {-} ⌈Partial Lateral Lunge⌉ ⌊-⌋,Lateral Partial Lunge  /  at Partial Lateral Lunge Orientation  /  -,,Lunge,,,Lateral Partial,,,,Partial Lateral Lunge,-,
221,Lunge (-) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Lateral Lunge  /  with Barbell,,Lunge,,,Lateral,,,,,Barbell,
222,Lunge (-) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebell⌋,Lateral Lunge  /  with Kettlebell,,Lunge,,,Lateral,,,,,Kettlebell,
219,Lunge (-) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈Lateral Lunge⌉ ⌊-⌋,Lateral Lunge  /  at Lateral Lunge Orientation  /  -,,Lunge,,,Lateral,,,,Lateral Lunge,-,
213,Lunge (-) ⟮-⟯ [Leaning] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells⌋,Leaning Lunge  /  with Dumbbells,,Lunge,,,Leaning,,,,,Dumbbells,
226,Lunge (-) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Reverse Lunge  /  -,,Lunge,,,Reverse,,,,,-,
227,"Lunge (-) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, Double D Handle⌋","Reverse Lunge  /  with Cable Machine, Double D Handle",,Lunge,,,Reverse,,,,,"Cable Machine, Double D Handle",
228,Lunge (-) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells⌋,Reverse Lunge  /  with Dumbbells,,Lunge,,,Reverse,,,,,Dumbbells,
225,"Lunge (-) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {Deficit} ⌈-⌉ ⌊Dumbbells, Step Bench⌋","Deficit Reverse Lunge  /  with Dumbbells, Step Bench",,Lunge,,,Reverse,,,Deficit,,"Dumbbells, Step Bench",
214,Lunge (-) ⟮Curtsy⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Curtsy Lunge  /  -,,Lunge,,Curtsy,,,,,,-,
215,Lunge (-) ⟮Curtsy⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Curtsy Lunge  /  with Barbell,,Lunge,,Curtsy,,,,,,Barbell,
216,Lunge (-) ⟮Curtsy⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells⌋,Curtsy Lunge  /  with Dumbbells,,Lunge,,Curtsy,,,,,,Dumbbells,
217,Lunge (-) ⟮Curtsy⟯ [Backward] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell⌋,Backward Curtsy Lunge  /  with Dumbbell,,Lunge,,Curtsy,Backward,,,,,Dumbbell,
