id,decoding,title,aliases,categories,subcategories,types,focuses,variations,motions,grips,configurations,facilitations,orientations,equipment,positions,difficulty,source
98,"Fly (-) ⟮-⟯ [Downward] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Crossover Machine, D Handles⌋","Downward Fly  /  with Cable Crossover Machine, D Handles",,Strength,Weight Machine,Fly,,,Downward,,,,,"Cable Crossover Machine, D Handles",Partial Lunge,,"../Exercises/Fly (-) ⟮-⟯ [Downward] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Crossover Machine, D Handles⌋"
99,"Fly (-) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells, Inclined Bench⌋","Reverse Fly  /  with Dumbbells, Inclined Bench",,Strength,Free Weight,Fly,,,Reverse,,,,,"Dumbbells, Inclined Bench",Forward Leaning,,"../Exercises/Fly (-) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells, Inclined Bench⌋"
100,"Fly (-) ⟮-⟯ [Upward] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Crossover Machine, Open D Handles⌋","Upward Fly  /  with Cable Crossover Machine, Open D Handles",,Strength,Weight Machine,Fly,,,Upward,,,,,"Cable Crossover Machine, Open D Handles",Inclined Backward Sitting,,"../Exercises/Fly (-) ⟮-⟯ [Upward] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Crossover Machine, Open D Handles⌋"
101,"Fly (-) ⟮-⟯ [Upward] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells, Inclined Bench⌋","Upward Fly  /  with Dumbbells, Inclined Bench",,Strength,Free Weight,Fly,,,Upward,,,,,"Dumbbells, Inclined Bench",Inclined Backward Sitting,,"../Exercises/Fly (-) ⟮-⟯ [Upward] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells, Inclined Bench⌋"
102,Fly (-) ⟮-⟯ [Upward] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells⌋,Upward Fly  /  with Dumbbells,,Strength,Free Weight,Fly,,,Upward,,,,,Dumbbells,Standing,,../Exercises/Fly (-) ⟮-⟯ [Upward] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells⌋
104,"Fly (Chest) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, D Handles⌋","Chest Fly  /  with Cable Machine, D Handles",,Strength,Weight Machine,Fly,Chest,,,,,,,"Cable Machine, D Handles",Partial Lunge,,"../Exercises/Fly (Chest) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, D Handles⌋"
106,"Fly (Chest) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells, Flat Bench⌋","Chest Fly  /  with Dumbbells, Flat Bench",,Strength,Free Weight,Fly,Chest,,,,,,,"Dumbbells, Flat Bench",Lowered Knees Supine Lying,,"../Exercises/Fly (Chest) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells, Flat Bench⌋"
103,Fly (Chest) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Suspension Trainer⌋,Chest Fly  /  with Suspension Trainer,,"Balance, Strength","Bodyweight, Stability",Fly,Chest,,,,,,,Suspension Trainer,Suspended,,../Exercises/Fly (Chest) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Suspension Trainer⌋
105,"Fly (Chest) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Tube Band, D Handles, Anchor⌋","Chest Fly  /  with Tube Band, D Handles, Anchor",,Strength,Resistance Band,Fly,Chest,,,,,,,"Tube Band, D Handles, Anchor",Partial Lunge,,"../Exercises/Fly (Chest) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Tube Band, D Handles, Anchor⌋"
107,"Fly (Chest) ⟮-⟯ [-] ⟨-⟩ ⧼1 Arm⧽ {-} ⌈-⌉ ⌊Dumbbell, Flat Bench⌋","1 Arm Chest Fly  /  with Dumbbell, Flat Bench",,Strength,Free Weight,Fly,Chest,,,,1 Arm,,,"Dumbbell, Flat Bench",Lowered Knees Supine Lying,,"../Exercises/Fly (Chest) ⟮-⟯ [-] ⟨-⟩ ⧼1 Arm⧽ {-} ⌈-⌉ ⌊Dumbbell, Flat Bench⌋"
108,"Fly (Chest) ⟮-⟯ [-] ⟨-⟩ ⧼Alternating⧽ {-} ⌈-⌉ ⌊Tube Band, D Handles, Anchor⌋","Alternating Chest Fly  /  with Tube Band, D Handles, Anchor",,Strength,Resistance Band,Fly,Chest,,,,Alternating,,,"Tube Band, D Handles, Anchor",Partial Lunge,,"../Exercises/Fly (Chest) ⟮-⟯ [-] ⟨-⟩ ⧼Alternating⧽ {-} ⌈-⌉ ⌊Tube Band, D Handles, Anchor⌋"
109,"Fly (Chest) ⟮-⟯ [Downward] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, D Handles⌋","Downward Chest Fly  /  with Cable Machine, D Handles",,Strength,Resistance Band,Fly,Chest,,Downward,,,,,"Cable Machine, D Handles",Partial Lunge,,"../Exercises/Fly (Chest) ⟮-⟯ [Downward] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, D Handles⌋"
113,"Fly (Chest) ⟮-⟯ [Upward] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Crossover Machine, D Handles⌋","Upward Chest Fly  /  with Cable Crossover Machine, D Handles",,Strength,Weight Machine,Fly,Chest,,Upward,,,,,"Cable Crossover Machine, D Handles",Partial Lunge,,"../Exercises/Fly (Chest) ⟮-⟯ [Upward] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Crossover Machine, D Handles⌋"
112,"Fly (Chest) ⟮-⟯ [Upward] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Tube Band, D Handles, Anchor⌋","Upward Chest Fly  /  with Tube Band, D Handles, Anchor",,Strength,Resistance Band,Fly,Chest,,Upward,,,,,"Tube Band, D Handles, Anchor",Partial Lunge,,"../Exercises/Fly (Chest) ⟮-⟯ [Upward] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Tube Band, D Handles, Anchor⌋"
110,Fly (Chest) ⟮Landmine⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Single Grip T Bar Machine⌋,Landmine Chest Fly  /  with Lever Single Grip T Bar Machine,,Strength,Weight Machine,Fly,Chest,Landmine,,,,,,Lever Single Grip T Bar Machine,Raised Knees Supine Lying,,../Exercises/Fly (Chest) ⟮Landmine⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Single Grip T Bar Machine⌋
111,Fly (Chest) ⟮Pec Deck⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Fixed Fly Machine⌋,Pec Deck Chest Fly  /  with Fixed Fly Machine,,Strength,Weight Machine,Fly,Chest,Pec Deck,,,,,,Fixed Fly Machine,Sitting,,../Exercises/Fly (Chest) ⟮Pec Deck⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Fixed Fly Machine⌋
114,"Fly (Rear Delt) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, D Handles, Inclined Bench⌋","Rear Delt Fly  /  with Cable Machine, D Handles, Inclined Bench",,Strength,Weight Machine,Fly,Rear Delt,,,,,,,"Cable Machine, D Handles, Inclined Bench",Inclined Forward Straddling,,"../Exercises/Fly (Rear Delt) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, D Handles, Inclined Bench⌋"
124,"Fly (Rear Delt) ⟮-⟯ [Reverse Downward] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, D Handles⌋","Reverse Downward Rear Delt Fly  /  with Cable Machine, D Handles",,Strength,Weight Machine,Fly,Rear Delt,,"Downward, Reverse",,,,,"Cable Machine, D Handles",Standing,,"../Exercises/Fly (Rear Delt) ⟮-⟯ [Reverse Downward] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, D Handles⌋"
116,"Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Crossover Machine, Open D Handles⌋","Reverse Rear Delt Fly  /  with Cable Crossover Machine, Open D Handles",,Strength,Weight Machine,Fly,Rear Delt,,Reverse,,,,,"Cable Crossover Machine, Open D Handles",Bent,,"../Exercises/Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Crossover Machine, Open D Handles⌋"
123,"Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, D Handles, Flat Bench⌋","Reverse Rear Delt Fly  /  with Cable Machine, D Handles, Flat Bench",,Strength,Weight Machine,Fly,Rear Delt,,Reverse,,,,,"Cable Machine, D Handles, Flat Bench",Lowered Knees Supine Lying,,"../Exercises/Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, D Handles, Flat Bench⌋"
122,"Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, D Handles⌋","Reverse Rear Delt Fly  /  with Cable Machine, D Handles",,Strength,Weight Machine,Fly,Rear Delt,,Reverse,,,,,"Cable Machine, D Handles",Standing,,"../Exercises/Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, D Handles⌋"
120,"Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells, Flat Bench⌋","Reverse Rear Delt Fly  /  with Dumbbells, Flat Bench",,Strength,Free Weight,Fly,Rear Delt,,Reverse,,,,,"Dumbbells, Flat Bench",Inclined Forward Sitting,,"../Exercises/Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells, Flat Bench⌋"
119,"Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells, Inclined Bench⌋","Reverse Rear Delt Fly  /  with Dumbbells, Inclined Bench",,Strength,Free Weight,Fly,Rear Delt,,Reverse,,,,,"Dumbbells, Inclined Bench",Forward Leaning,,"../Exercises/Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells, Inclined Bench⌋"
117,Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells⌋,Reverse Rear Delt Fly  /  with Dumbbells,,Strength,Free Weight,Fly,Rear Delt,,Reverse,,,,,Dumbbells,Bent,,../Exercises/Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells⌋
121,Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Fixed Fly Machine⌋,Reverse Rear Delt Fly  /  with Fixed Fly Machine,,Strength,Weight Machine,Fly,Rear Delt,,Reverse,,,,,Fixed Fly Machine,Sitting,,../Exercises/Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Fixed Fly Machine⌋
118,Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Loop Band⌋,Reverse Rear Delt Fly  /  with Mini Loop Band,,Strength,Resistance Band,Fly,Rear Delt,,Reverse,,,,,Mini Loop Band,Bent,,../Exercises/Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Loop Band⌋
115,"Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Tube Bands, D Handles, Band Bar⌋","Reverse Rear Delt Fly  /  with Mini Tube Bands, D Handles, Band Bar",,Strength,Weight Machine,Fly,Rear Delt,,Reverse,,,,,"Mini Tube Bands, D Handles, Band Bar",Bent,,"../Exercises/Fly (Rear Delt) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Tube Bands, D Handles, Band Bar⌋"
125,Fly (Thigh) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Thigh Fly  /  -,,"Balance, Flexibility, Strength","Bodyweight, Stability",Fly,Thigh,,,,,,,,Raised Legs Supine Lying,,../Exercises/Fly (Thigh) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
126,Fly (Thigh) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Loop Band⌋,Thigh Fly  /  with Mini Loop Band,,"Balance, Flexibility, Strength","Resistance Band, Stability",Fly,Thigh,,,,,,,Mini Loop Band,Raised Legs Supine Lying,,../Exercises/Fly (Thigh) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Loop Band⌋
128,Get Up (-) ⟮Turkish⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebell⌋,Turkish Get Up  /  with Kettlebell,,"Balance, Flexibility, Strength","Bodyweight, Free Weight, Stability",Get Up,,Turkish,,,,,,Kettlebell,"Raised Knee Supine Lying, Low Fowler, High Fowler, Reverse Table Top, Half Kneeling, Standing",,../Exercises/Get Up (-) ⟮Turkish⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebell⌋
129,Good Morning (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Good Morning  /  with Barbell,,Strength,Free Weight,Good Morning,,,,,,,,Barbell,"Standing, Bent",,../Exercises/Good Morning (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋
130,Good Morning (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell⌋,Good Morning  /  with Dumbbell,,Strength,Resistance Band,Good Morning,,,,,,,,Dumbbell,"Standing, Bent",,../Exercises/Good Morning (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell⌋
131,Good Morning (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebell⌋,Good Morning  /  with Kettlebell,,Strength,Resistance Band,Good Morning,,,,,,,,Kettlebell,"Standing, Bent",,../Exercises/Good Morning (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebell⌋
132,Good Morning (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Smith Machine⌋,Good Morning  /  with Smith Machine,,Strength,Weight Machine,Good Morning,,,,,,,,Smith Machine,"Standing, Bent",,../Exercises/Good Morning (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Smith Machine⌋
133,"Good Morning (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Tube Band, D Handles⌋","Good Morning  /  with Tube Band, D Handles",,Strength,Resistance Band,Good Morning,,,,,,,,"Tube Band, D Handles","Standing, Bent",,"../Exercises/Good Morning (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Tube Band, D Handles⌋"
134,Grip (Hand) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Hand Gripper⌋,Hand Grip  /  with Hand Gripper,,Strength,Free Weight,Grip,Hand,,,,,,,Hand Gripper,Standing,,../Exercises/Grip (Hand) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Hand Gripper⌋
135,Handstand (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Handstand  /  -,,"Balance, Strength","Bodyweight, Stability",Handstand,,,,,,,,,"1 Leg Standing, Half Handstand, Handstand",,../Exercises/Handstand (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
136,Handstand (-) ⟮-⟯ [Hold] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Handstand Hold  /  -,,"Balance, Strength","Bodyweight, Stability",Handstand,,,Hold,,,,,,"1 Leg Standing, Half Handstand, Handstand",,../Exercises/Handstand (-) ⟮-⟯ [Hold] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
137,Handstand (-) ⟮Walk⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Walk Handstand  /  -,,"Balance, Strength","Bodyweight, Stability",Handstand,,Walk,,,,,,,Handstand,,../Exercises/Handstand (-) ⟮Walk⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
138,Hang (-) ⟮Active⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Pull Up Bar⌋,Active Hang  /  with Pull Up Bar,,Strength,Bodyweight,Hang,,Active,,,,,,Pull Up Bar,Hanging,,../Exercises/Hang (-) ⟮Active⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Pull Up Bar⌋
140,Hang (-) ⟮Clean⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Clean Hang  /  with Barbell,,Strength,Free Weight,Hang,,Clean,,,,,,Barbell,"Standing, Squatting",,../Exercises/Hang (-) ⟮Clean⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋
139,Hang (-) ⟮Clean⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebell⌋,Clean Hang  /  with Kettlebell,,Strength,Free Weight,Hang,,Clean,,,,,,Kettlebell,"Standing, Bent",,../Exercises/Hang (-) ⟮Clean⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebell⌋
141,Hang (-) ⟮Dead⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Pull Up Bar⌋,Dead Hang  /  with Pull Up Bar,,Strength,Bodyweight,Hang,,Dead,,,,,,Pull Up Bar,Hanging,,../Exercises/Hang (-) ⟮Dead⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Pull Up Bar⌋
144,Hinge (Hip) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Free Bar⌋,Hip Hinge  /  with Free Bar,,"Flexibility, Strength",Bodyweight,Hinge,Hip,,,,,,,Free Bar,"Standing, Bent",,../Exercises/Hinge (Hip) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Free Bar⌋
143,"Hold (-) ⟮Hercules⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Crossover Machine, D Handles⌋","Hercules Hold  /  with Cable Crossover Machine, D Handles",Pillars of Hercules,Strength,Weight Machine,Hold,,Hercules,,,,,,"Cable Crossover Machine, D Handles",Standing,,"../Exercises/Hold (-) ⟮Hercules⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Crossover Machine, D Handles⌋"
145,Hold (-) ⟮Vacuum⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Vacuum Hold  /  -,,Strength,Bodyweight,Hold,,Vacuum,,,,,,,Standing,,../Exercises/Hold (-) ⟮Vacuum⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
3,Hollow Body (-) ⟮-⟯ [Hold] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Hollow Body Hold  /  -,,Strength,Bodyweight,Hollow Body,,,Hold,,,,,,Supine Hollow,,../Exercises/Hollow Body (-) ⟮-⟯ [Hold] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
146,Hollowing (Ab) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Ab Hollowing  /  -,,Strength,Bodyweight,Hollowing,Ab,,,,,,,,Prone Lying,,../Exercises/Hollowing (Ab) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
147,Hop (-) ⟮Zig Zag⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cones⌋,Zig Zag Hop  /  with Cones,,"Balance, Endurance, Strength","Plyometric, Stability",Hop,,Zig Zag,,,,,,Cones,1 Leg Standing,,../Exercises/Hop (-) ⟮Zig Zag⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cones⌋
151,Hyperextension (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Flat Bench⌋,Hyperextension  /  with Flat Bench,,Strength,Bodyweight,Hyperextension,,,,,,,,Flat Bench,"Reverse Suspended, Bent",,../Exercises/Hyperextension (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Flat Bench⌋
150,Hyperextension (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Horizontal Hyperextension Bench⌋,Hyperextension  /  with Horizontal Hyperextension Bench,,Strength,Bodyweight,Hyperextension,,,,,,,,Horizontal Hyperextension Bench,"Reverse Suspended, Bent",,../Exercises/Hyperextension (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Horizontal Hyperextension Bench⌋
149,"Hyperextension (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Hyperextension Bench, Weight Plate⌋","Hyperextension  /  with Hyperextension Bench, Weight Plate",,Strength,"Bodyweight, Free Weight",Hyperextension,,,,,,,,"Hyperextension Bench, Weight Plate","Forward Leaning, Bent",,"../Exercises/Hyperextension (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Hyperextension Bench, Weight Plate⌋"
148,Hyperextension (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Hyperextension Bench⌋,Hyperextension  /  with Hyperextension Bench,,Strength,Bodyweight,Hyperextension,,,,,,,,Hyperextension Bench,"Forward Leaning, Bent",,../Exercises/Hyperextension (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Hyperextension Bench⌋
156,Hyperextension (-) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Reverse Hyperextension Machine⌋,Reverse Hyperextension  /  with Lever Reverse Hyperextension Machine,,Strength,Weight Machine,Hyperextension,,,Reverse,,,,,Lever Reverse Hyperextension Machine,"Lowered Legs Prone Lying, Prone Lying",,../Exercises/Hyperextension (-) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Reverse Hyperextension Machine⌋
155,"Hyperextension (-) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Loop Band, Flat Bench⌋","Reverse Hyperextension  /  with Mini Loop Band, Flat Bench",,"Balance, Flexibility, Strength","Resistance Band, Stability",Hyperextension,,,Reverse,,,,,"Mini Loop Band, Flat Bench",Raised Knees Prone Lying,,"../Exercises/Hyperextension (-) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Loop Band, Flat Bench⌋"
157,"Hyperextension (-) ⟮-⟯ [Reverse] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈-⌉ ⌊Mini Tube Bands, D Handles, Band Bar⌋","1 Leg Reverse Hyperextension  /  with Mini Tube Bands, D Handles, Band Bar",,"Flexibility, Strength",Resistance Band,Hyperextension,,,Reverse,,1 Leg,,,"Mini Tube Bands, D Handles, Band Bar","Downward Dog, 1 Leg Downward Dog",,"../Exercises/Hyperextension (-) ⟮-⟯ [Reverse] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈-⌉ ⌊Mini Tube Bands, D Handles, Band Bar⌋"
158,Hyperextension (-) ⟮-⟯ [Twisting] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Hyperextension Bench⌋,Reverse Hyperextension  /  with Hyperextension Bench,,"Flexibility, Strength",Bodyweight,Hyperextension,,,Reverse,,,,,Hyperextension Bench,"Reverse Suspended, Twisted Bent",,../Exercises/Hyperextension (-) ⟮-⟯ [Twisting] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Hyperextension Bench⌋
152,Hyperextension (-) ⟮Floor⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Floor Hyperextension  /  -,,"Flexibility, Strength",Bodyweight,Hyperextension,,Floor,,,,,,,"Prone Lying, Prone Arch",,../Exercises/Hyperextension (-) ⟮Floor⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
153,Hyperextension (-) ⟮Floor⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Loop Bands⌋,Floor Hyperextension  /  with Mini Loop Bands,,"Flexibility, Strength",Bodyweight,Hyperextension,,Floor,,,,,,Mini Loop Bands,"Prone Lying, Prone Arch",,../Exercises/Hyperextension (-) ⟮Floor⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Loop Bands⌋
154,Hyperextension (-) ⟮Frog⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Flat Bench⌋,Reverse Frog Hyperextension  /  with Flat Bench,,"Balance, Flexibility, Strength","Bodyweight, Stability",Hyperextension,,Frog,Reverse,,,,,Flat Bench,Lowered Knees Prone Lying,,../Exercises/Hyperextension (-) ⟮Frog⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Flat Bench⌋
159,Inchworm (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Inchworm  /  -,,Strength,Bodyweight,Inchworm,,,,,,,,,"Prone Lying, High Plank, Downward Dog, Standing",,../Exercises/Inchworm (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
